Mean Variance AutoCorreDistance
0.990967 0.174146 2.816339
0.886265 0.126665 2.816339
1.059052 0.098369 2.816339
0.979413 0.080111 2.816339
1.076814 0.089497 2.816339
1.011941 0.067122 2.816339
1.076448 0.246785 2.816339
1.024439 0.116180 2.816339
1.068583 0.084282 2.816339
1.032417 0.163535 2.816339
0.976384 0.151680 2.816339
1.042060 0.128725 2.816339
0.966845 0.130524 2.816339
1.062165 0.102765 2.816339
0.980538 0.051891 2.816339
1.077080 0.105183 2.816339
1.009185 0.074796 0.266702
1.157200 0.246891 0.266702
1.055490 0.072808 0.266702
1.220218 0.191899 0.266702
1.415420 0.164059 0.266702
1.349637 0.436526 0.266702
1.423608 0.176441 0.266702
1.323589 0.133600 0.266702
0.905233 0.174133 0.266702
1.258153 0.100840 0.266702
1.015401 0.082935 0.266702
1.163537 0.196106 0.266702
0.946050 0.083639 0.266702
1.131608 0.083504 0.266702
0.952803 0.220695 0.266702
1.113297 0.138975 0.266702
0.865066 0.212620 0.172376
1.452903 0.237650 0.172376
0.745782 0.173363 0.172376
0.902962 0.093427 6.846420
0.730000 0.089278 6.846420
1.009158 0.127772 6.846420
0.810199 0.141371 6.846420
1.063179 0.161471 6.846420
0.907110 0.182860 0.537736
1.119898 0.150208 0.537736
1.027510 0.216247 2.424764
1.122353 0.114451 2.348432
1.018300 0.032218 2.348432
1.066187 0.098772 2.348432
1.030774 0.062532 2.348432
1.054981 0.084829 2.348432
1.034418 0.091083 2.348432
0.996445 0.071762 2.348432
1.043191 0.107717 2.348432
0.988741 0.188023 2.348432
1.080252 0.080912 2.348432
1.010452 0.225722 2.348432
1.150378 0.116755 2.348432
0.810252 0.243338 2.348432
1.276440 0.092334 2.348432
0.902733 0.152424 2.348432
1.343261 0.099104 2.348432
1.053818 0.104488 2.348432
1.301084 0.172634 2.348432
0.980064 0.186716 2.348432
1.307674 0.219152 2.348432
0.974923 0.151708 2.348432
1.212066 0.136079 2.348432
0.934284 0.097698 0.370852
1.152301 0.115190 0.370852
0.953833 0.064532 0.444398
1.109155 0.141906 0.444398
0.890176 0.103346 1.503248
1.043007 0.058037 1.058365
0.896162 0.349870 1.058365
0.945746 0.148043 1.058365
0.786618 0.165478 1.058365
1.139049 0.115101 1.058365
0.868102 0.132431 1.058365
1.304974 0.114709 1.061913
0.942255 0.094424 1.061913
1.088797 0.080157 0.684377
1.016315 0.081637 0.225214
1.119682 0.065697 0.225214
1.052056 0.143077 0.225214
1.140032 0.147284 0.225214
1.060679 0.215456 0.225214
1.140523 0.143733 0.372815
1.067906 0.150574 0.372815
1.073861 0.112296 0.767445
1.061591 0.098525 0.767445
1.035823 0.061147 0.767445
1.070754 0.167701 0.767445
1.036332 0.077760 0.767445
1.095017 0.105432 0.767445
1.051404 0.100904 1.324620
1.141554 0.149089 1.324620
1.074165 0.086801 0.937940
1.222357 0.249881 0.937940
1.410759 0.270968 0.937940
1.438985 0.077029 0.812708
0.933411 0.116180 0.812708
1.275864 0.089268 0.812708
1.122152 0.077307 0.812708
1.187909 0.072597 1.306381
0.996824 0.115915 0.790753
1.169293 0.100694 0.790753
0.968026 0.227143 4.424301
1.176160 0.130132 4.424301
0.828226 0.245526 4.424301
1.107363 0.119387 4.424301
0.769165 0.112532 4.424301
0.885175 0.138398 4.424301
0.694506 0.140676 4.549526
1.111338 0.107093 4.549526
0.750615 0.175239 4.549526
1.066975 0.185806 4.549526
0.782673 0.153183 4.549526
1.091250 0.186285 4.549526
0.891907 0.179376 4.549526
1.138154 0.131232 4.549526
0.973793 0.078284 4.549526
1.119427 0.119266 0.886564
1.037547 0.060646 0.783911
1.109536 0.079544 0.491110
1.063687 0.094472 0.491110
1.112915 0.232507 1.895919
1.033390 0.115390 1.895919
1.117601 0.083622 1.895919
1.040683 0.111578 0.623648
1.057160 0.126621 1.863248
1.062547 0.104422 1.863248
0.880720 0.119052 2.317639
1.104999 0.084149 2.317639
1.058099 0.075750 2.317639
1.163485 0.083816 2.317639
1.041228 0.161472 2.317639
1.362798 0.216994 2.317639
0.941543 0.111675 2.317639
1.321541 0.279247 1.700843
1.104180 0.088652 1.700843
1.218488 0.141120 1.700843
1.000276 0.089286 1.700843
1.165722 0.098899 1.700843
0.960994 0.060304 1.700843
1.110616 0.077912 1.700843
0.933244 0.083051 0.808210
1.105483 0.175448 1.276408
0.841013 0.175026 0.361769
1.072098 0.164468 1.737612
0.773832 0.176812 1.737612
1.200391 0.099182 1.208949
0.837243 0.134418 1.208949
1.212511 0.190338 1.208949
0.814023 0.125905 1.047879
1.075260 0.071428 1.047879
0.960352 0.095865 1.051958
1.101475 0.127680 1.021912
0.985387 0.141652 1.036072
1.132744 0.066733 0.841815
1.033839 0.236749 0.841815
1.167746 0.127149 0.841815
1.044700 0.159663 0.841815
1.139718 0.106851 0.776145
1.056608 0.085932 0.776145
1.097154 0.072865 0.836985
1.055461 0.094600 0.836985
1.049648 0.172500 0.836985
1.066011 0.128911 1.148841
0.974627 0.074278 1.148841
1.074747 0.127555 1.148841
1.142191 0.144181 1.148841
1.145044 0.155285 1.148841
1.431606 0.199049 1.148841
1.298392 0.077390 0.868917
0.949182 0.175246 0.868917
1.386022 0.107042 0.868917
1.163175 0.123475 1.134291
1.284330 0.216001 1.427050
1.072391 0.075303 4.700418
1.219204 0.153142 4.700418
0.947651 0.229863 1.386065
1.202039 0.127327 1.386065
0.938233 0.433421 1.386065
1.184086 0.113828 0.293996
0.937302 0.081239 0.293996
1.101480 0.089117 0.293996
0.914861 0.106733 0.363490
1.133785 0.334589 0.363490
0.725075 0.212778 0.363490
1.076671 0.111343 0.636617
0.869193 0.153002 0.636617
0.934655 0.109578 0.636617
0.923463 0.149074 0.636617
1.115117 0.118378 0.636617
0.975549 0.088203 0.636617
1.124224 0.100951 0.636617
1.019732 0.066616 2.343680
1.108540 0.122314 2.343680
1.007405 0.087341 2.343680
1.119406 0.093620 1.290151
1.039692 0.146552 0.679742
1.138085 0.174161 0.679742
1.055163 0.134152 0.679742
1.094130 0.210068 0.679742
1.058947 0.111263 0.679742
0.959536 0.099666 0.679742
1.073007 0.099190 1.037365
1.096828 0.115538 0.714389
1.105769 0.101987 0.714389
1.062498 0.081202 0.714389
1.162338 0.168222 2.326746
0.935037 0.219435 2.326746
1.425630 0.420685 2.326746
1.193690 0.087897 0.589666
1.289585 0.163436 0.589666
1.310700 0.146893 0.589666
1.270135 0.109370 0.589666
1.042022 0.074014 0.589666
1.166696 0.188394 0.589666
0.972354 0.096242 0.589666
1.144203 0.057551 2.081100
0.942121 0.171163 2.081100
1.111074 0.133141 2.081100
0.844656 0.173306 2.081100
1.054852 0.133366 1.719598
0.810177 0.128651 1.035218
1.019924 0.087437 0.995821
0.869017 0.085264 0.995821
1.004130 0.255089 0.995821
0.795719 0.148809 0.995821
1.093835 0.076506 0.995821
0.956030 0.140291 0.995821
1.124149 0.132883 1.017530
0.978124 0.226642 1.017530
1.168878 0.121588 1.038158
1.014730 0.215976 0.815453
1.180762 0.113118 1.496908
1.026393 0.067098 1.496908
1.111274 0.081205 1.496908
1.037781 0.090448 0.757593
1.115090 0.096148 1.109222
1.042804 0.107442 4.657898
1.036814 0.100035 4.657898
1.035001 0.095575 4.657898
1.200103 0.082305 4.657898
1.058504 0.136896 4.657898
0.904839 0.163860 4.657898
1.147440 0.083431 4.657898
0.912997 0.131522 4.657898
1.305365 0.087818 4.657898
1.255057 0.121439 4.657898
1.454354 0.155390 4.657898
1.073696 0.178614 4.657898
1.427033 0.238907 0.512658
0.906745 0.070790 0.512658
1.184338 0.141482 0.512658
1.012644 0.166016 0.512658
1.188732 0.124205 0.512658
0.972790 0.061533 0.676778
1.113406 0.099945 0.676778
0.939605 0.090898 0.676778
1.096113 0.074430 0.676778
0.923914 0.306597 0.676778
1.033053 0.171832 0.676778
0.821209 0.104505 0.676778
0.963781 0.111703 0.186018
0.885922 0.148858 0.186018
1.094770 0.103802 0.760639
0.922580 0.100489 1.391359
1.098408 0.083015 1.391359
0.960545 0.072347 1.391359
1.110577 0.063405 1.391359
1.002454 0.100724 1.076280
1.140988 0.167885 0.938271
1.023669 0.182208 0.938271
1.174964 0.152018 0.938271
1.046235 0.143402 0.882239
1.148195 0.130680 0.882239
1.046404 0.103006 0.882239
1.105716 0.055372 0.882239
1.049982 0.191489 1.148184
1.112845 0.079034 1.148184
1.049359 0.087673 1.148184
1.043030 0.126506 3.773504
1.072997 0.152685 3.773504
0.929267 0.104643 3.773504
1.161241 0.263765 0.184630
1.247679 0.196170 0.184630
1.387921 0.128079 0.184630
1.200043 0.068890 0.184630
1.275718 0.095177 0.184630
1.006373 0.121195 3.755460
1.281603 0.122140 3.755460
1.276626 0.085710 3.755460
1.176167 0.113456 3.755460
0.941054 0.208488 3.755460
1.182502 0.131989 3.755460
0.876302 0.210751 3.755460
1.129238 0.124079 3.755460
0.825153 0.113241 3.755460
1.058020 0.070534 3.755460
0.837213 0.117936 3.755460
1.051918 0.152194 3.755460
0.734201 0.150013 3.755460
0.957515 0.117723 3.755460
0.805760 0.144839 3.755460
1.100722 0.162458 3.755460
0.848187 0.200828 3.755460
1.160015 0.129470 3.755460
0.931867 0.089502 3.755460
1.144624 0.068982 3.755460
0.992761 0.061767 3.755460
1.135684 0.102494 3.755460
1.012961 0.090094 3.755460
1.149928 0.263179 3.755460
1.023056 0.108706 3.755460
1.134223 0.197366 3.755460
1.013062 0.131137 3.755460
1.085365 0.313795 3.755460
1.013875 0.117048 3.755460
0.722768 0.140214 3.755460
1.039499 0.086072 3.755460
0.962332 0.095541 3.755460
1.087036 0.077627 3.755460
0.958820 0.256708 3.755460
1.337630 0.182789 0.185774
1.080190 0.100686 0.185774
1.348822 0.291600 0.193258
0.880503 0.328696 0.193258
1.423087 0.244177 0.193258
1.195383 0.086376 2.490935
1.182551 0.106319 2.490935
0.983610 0.054817 2.490935
1.115205 0.070344 2.490935
0.950280 0.077508 2.490935
1.098977 0.190488 2.490935
0.840314 0.140906 2.490935
1.083285 0.154439 2.490935
0.806783 0.151895 2.490935
0.927819 0.187979 2.945175
0.734810 0.077005 2.945175
1.203221 0.223385 2.945175
0.722689 0.128530 2.945175
1.074826 0.073213 2.945175
0.888909 0.088598 2.945175
1.101806 0.110424 2.945175
0.916765 0.132360 2.945175
1.150406 0.078133 2.945175
0.974975 0.211378 2.945175
1.206829 0.135021 2.945175
0.995432 0.161617 2.945175
1.190703 0.116443 2.945175
1.024368 0.090551 0.263139
1.153555 0.072776 0.263139
1.061054 0.104122 0.263139
1.133646 0.081539 0.263139
1.057772 0.144653 0.621190
1.040108 0.066818 0.621190
1.055986 0.137614 0.621190
1.013154 0.177483 2.376829
1.046768 0.169318 2.376829
1.266075 0.120240 2.376829
1.118541 0.050285 2.376829
1.020168 0.156211 2.376829
1.374274 0.092815 2.376829
0.984099 0.147563 2.376829
1.398014 0.150170 2.376829
1.092199 0.108889 2.376829
1.230062 0.098463 1.132893
1.097312 0.133355 1.132893
1.175445 0.106814 1.230254
0.982289 0.291707 1.230254
1.174212 0.116404 0.805673
0.952183 0.086252 0.805673
1.102993 0.081756 0.805673
0.936582 0.099295 17.889459
1.113113 0.195025 17.889459
0.623886 0.470670 17.889459
1.108014 0.240151 17.889459
0.556721 0.692132 17.889459
1.121835 0.475244 17.889459
0.496763 0.415564 17.889459
1.237308 0.306207 17.889459
0.711276 0.228823 17.889459
1.286097 0.256480 17.889459
0.857655 0.152426 17.889459
1.308009 0.349998 17.889459
0.935451 0.214973 17.889459
1.370522 0.481214 17.889459
1.002801 0.337857 3.869913
1.274855 0.209491 3.869913
1.021554 0.131489 3.869913
1.163162 0.329308 3.869913
0.997528 0.114377 3.869913
1.107589 0.061549 4.951708
1.017012 0.104244 4.951708
0.761931 0.097286 1.250785
1.035490 0.083766 0.822528
1.051601 0.071111 0.822528
1.071862 0.147932 0.822528
1.036145 0.235278 1.047509
1.227042 0.267660 1.137595
0.875349 0.080269 1.137595
1.329663 0.197434 0.791861
1.225719 0.236276 0.791861
1.353716 0.139878 0.791861
1.109191 0.108559 0.791861
1.187708 0.171621 1.107388
1.007212 0.080133 1.107388
1.128443 0.053597 1.107388
0.991242 0.155071 1.107388
1.123914 0.143533 1.107388
0.910363 0.162211 1.107388
1.094232 0.171032 1.104931
0.854646 0.132592 0.759875
1.256754 0.194529 0.529684
0.838697 0.146212 0.529684
1.010408 0.250518 0.529684
0.817534 0.150289 0.529684
1.109191 0.071927 0.339200
0.961197 0.145723 0.339200
1.145223 0.126446 1.387155
0.937619 0.227946 1.387155
1.183536 0.108552 1.387155
0.984085 0.220503 1.387155
1.208216 0.116188 1.387155
1.012292 0.074947 1.387155
1.145357 0.079126 1.387155
1.039674 0.091797 1.387155
1.144658 0.084128 1.387155
1.029528 0.101110 1.387155
1.123431 0.165679 1.387155
1.015699 0.110590 1.360145
1.080244 0.181190 1.360145
1.014793 0.133045 1.360145
1.276562 0.206476 1.360145
1.028203 0.069236 1.360145
0.970238 0.102633 1.900967
1.072762 0.060134 1.900967
1.053299 0.081307 1.900967
1.256891 0.113513 4.345417
1.216568 0.191972 4.345417
1.518716 0.249448 4.345417
1.068434 0.070340 1.430726
1.173247 0.129683 1.430726
0.854318 0.201806 1.481305
1.187460 0.115857 1.481305
0.980163 0.058433 1.481305
1.097879 0.088023 3.175889
0.920444 0.084448 3.175889
1.085877 0.090914 3.175889
0.876524 0.157590 3.175889
1.064206 0.161125 3.175889
0.784668 0.090770 3.175889
0.917047 0.088521 1.117189
0.890655 0.138390 0.745068
1.086237 0.118708 0.745068
0.902309 0.105269 0.802847
1.112210 0.092571 0.802847
0.953240 0.072139 0.802847
1.126814 0.074948 0.802847
0.996574 0.091604 0.802847
1.157395 0.212916 0.802847
0.999758 0.168431 0.802847
1.206596 0.169916 0.802847
1.036601 0.143413 0.723188
1.193511 0.178897 0.723188
1.050151 0.109453 2.383174
1.149824 0.049857 3.360907
1.013518 0.106884 3.360907
1.118276 0.073659 3.360907
1.003836 0.072515 3.360907
0.888401 0.093152 3.360907
1.001524 0.145613 3.360907
0.955588 0.063710 3.360907
1.022282 0.247723 1.733646
0.903940 0.153395 1.733646
1.127229 0.135875 29.018630
1.463940 0.182706 29.018630
2.027787 0.361916 29.018630
1.044815 0.628007 29.018630
1.825460 0.386027 0.308165
1.454057 0.581614 0.308165
1.313391 0.165499 0.308165
1.047390 0.190418 2.753844
1.161537 0.129139 2.753844
0.933734 0.178519 2.753844
1.120171 0.130378 2.753844
0.882512 0.111029 2.753844
1.074999 0.062470 2.753844
0.896608 0.112292 0.709329
1.000609 0.128696 0.709329
0.883805 0.130266 0.709329
0.977599 0.246083 5.379246
0.692010 0.174608 5.379246
1.116916 0.168188 5.379246
0.797769 0.254008 5.379246
1.196378 0.146976 5.379246
0.878771 0.434541 5.379246
1.312327 0.144108 4.531481
0.942706 0.069313 1.500985
1.144863 0.090376 1.500985
1.012704 0.083212 1.500985
1.159767 0.102635 1.500985
1.039910 0.193730 2.263719
1.209665 0.193622 2.263719
1.006870 0.119742 2.263719
1.142960 0.251115 0.531130
1.024502 0.126306 0.367047
1.122549 0.108593 0.913529
1.021693 0.082720 0.913529
0.963981 0.097659 0.913529
1.025005 0.069276 0.913529
1.019851 0.273071 0.950198
1.041283 0.157218 1.112760
1.079604 0.086540 1.112760
1.207619 0.189942 1.208180
0.987579 0.159235 1.139128
1.350837 0.200501 1.139128
0.865951 0.097055 0.884966
1.180748 0.115346 0.884966
1.159495 0.171509 0.884966
1.167524 0.073370 0.940362
1.014504 0.076732 0.988258
1.107718 0.138946 0.997418
0.948768 0.076107 1.003135
1.089604 0.158270 1.003135
0.899256 0.134581 1.003135
1.075351 0.275806 0.998951
0.811468 0.151214 1.007892
1.022738 0.535033 0.997449
0.708802 0.159987 0.979362
1.087468 0.078158 1.038875
0.925486 0.083406 1.038875
1.103781 0.145512 1.038875
0.920627 0.114925 1.043981
1.144096 0.088356 1.537972
0.968497 0.189005 1.537972
1.202132 0.141261 1.537972
0.988626 0.157178 1.537972
1.207617 0.132207 1.537972
1.021423 0.095672 1.537972
1.169463 0.063293 1.537972
1.033535 0.168079 1.537972
1.184349 0.075619 0.772256
1.037764 0.136933 0.772256
1.145277 0.130806 0.772256
1.020752 0.137617 0.772256
1.089054 0.145443 0.772256
1.012242 0.209076 1.591114
0.999444 0.087508 1.591114
1.002256 0.033825 1.033842
1.147931 0.086151 1.033842
1.051819 0.064145 1.033842
1.019188 0.109000 1.033842
1.437366 0.175851 0.784758
1.091758 0.144621 0.784758
1.232755 0.081523 0.784758
1.102394 0.153696 0.784758
1.173686 0.132519 2.642234
1.080401 0.111732 2.642234
1.119410 0.114719 1.575495
0.966172 0.090501 1.575495
1.090318 0.074207 1.575495
0.945947 0.093251 1.575495
1.072126 0.069056 1.575495
0.922477 0.088778 1.575495
0.992715 0.116528 1.575495
0.867912 0.128508 0.973880
1.067362 0.170463 0.973880
0.862115 0.188258 0.973880
1.112005 0.126669 1.039848
0.911890 0.110096 1.039848
1.128539 0.106899 1.039848
0.958508 0.058396 1.039848
1.131020 0.149719 1.039848
0.982433 0.083112 1.039848
1.166683 0.070939 1.050652
1.026892 0.106741 1.072962
1.188294 0.188467 1.072962
1.079591 0.093901 1.072962
1.169156 0.340332 2.415047
0.992796 0.108036 2.415047
1.150255 0.076714 2.415047
0.999251 0.086671 2.415047
1.099540 0.078301 1.992135
0.993255 0.075427 1.992135
0.933851 0.090262 1.992135
0.982650 0.128717 1.992135
1.086546 0.190023 1.163723
0.979280 0.204444 1.163723
0.894433 0.070042 1.163723
1.078000 0.141771 1.163723
0.938723 0.134654 0.623254
1.267087 0.125031 0.207682
1.186189 0.120516 0.207682
1.177331 0.152994 0.207682
1.064172 0.127694 0.207682
1.149796 0.068540 0.207682
1.042277 0.145571 0.207682
1.133299 0.157397 0.207682
0.972486 0.157425 0.207682
1.116023 0.226443 0.765502
0.892259 0.133801 0.765502
1.080897 0.123057 0.765502
0.908243 0.116687 0.765502
1.144731 0.180975 0.765502
0.866334 0.112381 0.765502
1.091056 0.067789 1.117286
0.936836 0.121158 1.191526
1.113925 0.143189 1.191526
0.919793 0.226559 1.108101
1.184502 0.122449 1.127276
0.968782 0.212027 0.852132
1.225185 0.128616 0.852132
1.010180 0.088568 0.852132
1.183437 0.080792 0.852132
1.044487 0.098342 0.852132
1.188075 0.084234 1.521484
1.032608 0.091656 1.521484
1.157500 0.154037 1.090380
1.013627 0.116694 1.090380
1.142008 0.175792 1.090380
0.994225 0.154874 0.816948
1.108990 0.120419 0.816948
0.999921 0.075202 0.816948
1.182014 0.087015 0.816948
0.998028 0.078953 0.816948
1.013612 0.072949 0.816948
0.995766 0.092507 1.830489
1.197617 0.120356 1.830489
1.440985 0.214390 0.494599
1.170275 0.083287 0.494599
1.157369 0.129622 0.494599
0.927056 0.249820 0.494599
1.178181 0.123292 1.945092
0.892081 0.092612 1.945092
1.097557 0.083832 0.799461
1.007399 0.085542 0.910539
1.094802 0.082268 1.152825
0.960873 0.113984 1.152825
1.078845 0.147838 1.152825
0.896378 0.087785 1.152825
1.112439 0.063503 1.152825
0.933807 0.138212 0.532670
1.085433 0.133269 0.532670
0.910755 0.112595 0.532670
1.112834 0.100723 0.391229
0.954321 0.070065 0.391229
1.131046 0.089571 0.391229
0.989330 0.089772 0.391229
1.168326 0.279569 2.012116
0.935143 0.145228 2.012116
1.213988 0.170157 2.012116
0.996379 0.130659 0.913008
1.215565 0.246459 1.329647
0.834635 0.114449 1.329647
1.189026 0.050654 2.269492
1.015335 0.094160 2.269492
1.151274 0.072786 2.269492
0.995759 0.089149 2.269492
1.110290 0.153279 2.269492
0.959684 0.135167 1.293081
1.052192 0.097961 1.293081
0.975611 0.231695 1.340631
0.821037 0.165757 1.340631
0.925749 0.169392 1.340631
1.005540 0.058840 1.340631
0.924110 0.088115 1.340631
1.141302 0.141179 1.340631
1.132303 0.081071 1.340631
1.028128 0.108538 1.340631
1.118638 0.199056 1.340631
1.014307 0.071218 1.340631
1.094738 0.126128 1.340631
1.024867 0.159811 1.340631
1.103737 0.147618 1.340631
0.953369 0.112146 1.340631
1.081032 0.057412 1.340631
0.960388 0.134486 1.340631
1.065465 0.061902 1.340631
0.938034 0.110226 1.340631
0.931105 0.207707 1.340631
0.841586 0.170086 1.340631
1.087096 0.124823 1.340631
0.897764 0.218701 1.340631
1.135668 0.117567 1.340631
0.930909 0.453275 1.340631
1.240170 0.125442 1.728494
0.953735 0.067898 2.857805
1.159428 0.087471 2.857805
0.986133 0.085842 2.857805
1.196958 0.092772 2.857805
1.021986 0.148472 2.857805
1.244249 0.190714 2.857805
1.019723 0.105608 2.857805
1.187551 0.230530 2.857805
0.973714 0.127311 2.857805
1.159710 0.118082 2.857805
0.967431 0.081919 0.379211
1.116082 0.101907 0.379211
1.004488 0.069064 0.379211
1.034302 0.081413 0.379211
0.991037 0.098975 0.379211
1.165443 0.088850 0.379211
0.943182 0.175753 0.379211
1.177304 0.135608 0.379211
0.705399 0.250107 0.379211
0.741727 0.159298 0.379211
1.122329 0.116172 0.379211
0.993190 0.183744 0.379211
1.135417 0.105011 0.379211
1.126937 0.080127 0.379211
1.108888 0.105188 0.379211
1.024324 0.116195 0.379211
1.107053 0.163509 0.379211
0.963168 0.133065 5.008605
1.078523 0.291625 1.765739
0.831579 0.136862 1.765739
0.824065 0.093435 1.765739
0.899851 0.099890 1.765739
1.058781 0.079730 1.765739
0.910750 0.073659 1.765739
1.080896 0.118087 1.765739
0.905562 0.091148 1.765739
1.118225 0.095720 1.765739
0.948408 0.171230 1.370749
1.194674 0.147250 1.370749
0.976274 0.154620 1.370749
1.224697 0.159988 1.370749
1.011426 0.102754 1.370749
1.203527 0.060238 1.370749
1.123233 0.108420 1.370749
1.194988 0.074228 1.202329
1.026067 0.122438 1.202329
1.174533 0.090603 2.353785
